4.8	0.243986	0.00859103	0.292709	0.01
4.81	0.243959	0.00910595	0.292754	0.01
4.82	0.24393	0.0096209	0.292799	0.01
4.83	0.2439	0.0101359	0.292846	0.01
4.84	0.243869	0.0106508	0.292893	0.01
4.85	0.243837	0.0111658	0.292941	0.01
4.86	0.243803	0.0116809	0.29299	0.01
4.87	0.243768	0.0121959	0.293039	0.01
4.88	0.243731	0.0127109	0.293089	0.01
4.89	0.243693	0.013226	0.29314	0.01
4.9	0.243653	0.013741	0.293192	0.01
4.91	0.243613	0.0142561	0.293244	0.01
4.92	0.24357	0.0147712	0.293297	0.01
4.93	0.243527	0.0152862	0.293351	0.01
4.94	0.243482	0.0158013	0.293406	0.01
4.95	0.243435	0.0163164	0.293461	0.01
4.96	0.243387	0.0168314	0.293517	0.01
4.97	0.243338	0.0173465	0.293574	0.01
4.98	0.243288	0.0178616	0.293632	0.01
4.99	0.243236	0.0183766	0.29369	0.01
5	0.243182	0.0188917	0.293749	0.01
5.01	0.243128	0.0194067	0.293809	0.01
5.02	0.243072	0.0199217	0.293869	0.01
5.03	0.243014	0.0204368	0.293931	0.01
5.04	0.242955	0.0209518	0.293993	0.01
5.05	0.242895	0.0214667	0.294055	0.01
5.06	0.242833	0.0219817	0.294119	0.01
5.07	0.24277	0.0224966	0.294183	0.01
5.08	0.242705	0.0230116	0.294248	0.01
5.09	0.242639	0.0235265	0.294314	0.01
5.1	0.242572	0.0240413	0.29438	0.01
5.11	0.242503	0.0245562	0.294447	0.01
5.12	0.242433	0.025071	0.294515	0.01
5.13	0.242362	0.0255858	0.294584	0.01
5.14	0.242289	0.0261005	0.294653	0.01
5.15	0.242215	0.0266153	0.294723	0.01
5.16	0.242139	0.02713	0.294794	0.01
5.17	0.242062	0.0276446	0.294866	0.01
5.18	0.241983	0.0281592	0.294938	0.01
5.19	0.241903	0.0286738	0.295011	0.01
5.2	0.241822	0.0291883	0.295085	0.01
5.21	0.241739	0.0297028	0.295159	0.01
5.22	0.241655	0.0302173	0.295234	0.01
5.23	0.241569	0.0307317	0.29531	0.01
5.24	0.241482	0.031246	0.295387	0.01
5.25	0.241394	0.0317603	0.295464	0.01
5.26	0.241304	0.0322745	0.295542	0.01
5.27	0.241213	0.0327887	0.295621	0.01
5.28	0.24112	0.0333028	0.295701	0.01
5.29	0.241026	0.0338169	0.295781	0.01
5.3	0.240931	0.0343309	0.295862	0.01
5.31	0.240834	0.0348449	0.295943	0.01
5.32	0.240736	0.0353588	0.296026	0.01
5.33	0.240636	0.0358726	0.296109	0.01
5.34	0.240535	0.0363863	0.296193	0.01
5.35	0.240432	0.0369	0.296277	0.01
5.36	0.240328	0.0374136	0.296363	0.01
5.37	0.240223	0.0379272	0.296448	0.01
5.38	0.240116	0.0384406	0.296535	0.01
5.39	0.240008	0.038954	0.296623	0.01
5.4	0.239898	0.0394673	0.296711	0.01
5.41	0.239787	0.0399806	0.296799	0.01
5.42	0.239674	0.0404937	0.296889	0.01
5.43	0.23956	0.0410068	0.296979	0.01
5.44	0.239445	0.0415197	0.29707	0.01
5.45	0.239328	0.0420326	0.297162	0.01
5.46	0.23921	0.0425454	0.297254	0.01
5.47	0.23909	0.0430581	0.297347	0.01
5.48	0.238969	0.0435707	0.297441	0.01
5.49	0.238847	0.0440832	0.297535	0.01
5.5	0.238723	0.0445957	0.29763	0.01
5.51	0.238598	0.045108	0.297726	0.01
5.52	0.238471	0.0456202	0.297822	0.01
5.53	0.238342	0.0461323	0.29792	0.01
5.54	0.238213	0.0466443	0.298018	0.01
5.55	0.238082	0.0471562	0.298116	0.01
5.56	0.237949	0.047668	0.298215	0.01
5.57	0.237815	0.0481797	0.298315	0.01
5.58	0.23768	0.0486912	0.298416	0.01
5.59	0.237543	0.0492027	0.298517	0.01
5.6	0.237404	0.049714	0.298619	0.01
5.61	0.237265	0.0502252	0.298722	0.01
5.62	0.237123	0.0507363	0.298825	0.01
5.63	0.236981	0.0512472	0.298929	0.01
5.64	0.236837	0.0517581	0.299034	0.01
5.65	0.236691	0.0522688	0.299139	0.01
5.66	0.236544	0.0527793	0.299245	0.01
5.67	0.236396	0.0532898	0.299352	0.01
5.68	0.236246	0.0538001	0.29946	0.01
5.69	0.236095	0.0543102	0.299568	0.01
5.7	0.235942	0.0548203	0.299676	0.01
5.71	0.235788	0.0553301	0.299786	0.01
5.72	0.235632	0.0558399	0.299896	0.01
5.73	0.235475	0.0563495	0.300007	0.01
5.74	0.235316	0.0568589	0.300118	0.01
5.75	0.235156	0.0573682	0.30023	0.01
